taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,date_of_meeting_or_treaty,location_of_meeting,num_of_section_or_meet,primary_name,subordinate_name,unique_id,lcnaf,viaf,authority,description,other,ulan
taxonomy_term--corporate_body,358,358,en,2021-10-08T20:33:47+00:00,True,J. Dalinon Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,J. Dalinon Studio,,457080f6-62cd-4b26-b0a0-21de297b119c,,,,SS Ile-de-France,,
taxonomy_term--corporate_body,359,359,en,2021-10-08T20:33:47+00:00,True,J. H. Schaefer & Son,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,J. H. Schaefer & Son,,635421bf-1f9e-460f-8414-fa102b3422ba,,,,"Location information: Baltimore, MD",,
taxonomy_term--corporate_body,360,360,en,2021-10-08T20:33:47+00:00,True,J. Shaefer & Sons,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,J. Shaefer & Sons,,f1a82d1a-7f94-4136-ae8a-7417a591d792,,,,,,
taxonomy_term--corporate_body,361,361,en,2021-10-08T20:33:47+00:00,True,J. Sussman Photo Stock Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,J. Sussman Photo Stock Co.,,03503b0f-1d33-4a3f-87d6-9a382a405a2a,,,,,,
taxonomy_term--corporate_body,362,362,en,2021-10-08T20:33:47+00:00,True,James F. Hughes Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,James F. Hughes Co.,,4a8c196e-3f7e-46f5-874c-e4f427b9a061,,,,,,
taxonomy_term--corporate_body,363,363,en,2021-10-08T20:33:47+00:00,True,James Webb Space Telescope (Spacecraft),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,James Webb Space Telescope (Spacecraft),,211124d5-6b05-4f14-87c4-c9280250d059,http://id.loc.gov/authorities/names/nr97043411,http://viaf.org/viaf/129468073,http://viaf.org/viaf/129468073;viaf||http://id.loc.gov/authorities/names/nr97043411;lcnaf,,,
taxonomy_term--corporate_body,364,364,en,2021-10-08T20:33:47+00:00,True,Jeffres & Rogers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Jeffres & Rogers,,bcac9431-32c9-459b-874c-8b885d4004b0,,,,,,
taxonomy_term--corporate_body,365,365,en,2021-10-08T20:33:47+00:00,True,John F. Kennedy Space Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,John F. Kennedy Space Center,,fb097c08-ad1b-4131-9fe1-a61597c57148,http://id.loc.gov/authorities/names/n50082518,http://viaf.org/viaf/144777016,http://viaf.org/viaf/144777016;viaf||http://id.loc.gov/authorities/names/n50082518;lcnaf,,,
taxonomy_term--corporate_body,366,366,en,2021-10-08T20:33:47+00:00,True,John Work Garrett Library,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,John Work Garrett Library,,8ece9bc1-8dcf-46dd-a4cb-b077978936dd,http://id.loc.gov/authorities/names/n83127870,http://viaf.org/viaf/148961094,http://viaf.org/viaf/148961094;viaf||http://id.loc.gov/authorities/names/n83127870;lcnaf,,,
taxonomy_term--corporate_body,367,367,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Archaeological Museum,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Archaeological Museum,,b94c5311-6d91-4515-8add-6f080ca84cb3,,,,,,
taxonomy_term--corporate_body,368,368,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Bloomberg School of Public Health,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Bloomberg School of Public Health,,3ec0b8ec-6044-4c46-9a76-c49182c85d08,http://id.loc.gov/authorities/names/nr2001039005,http://viaf.org/viaf/142356070,http://viaf.org/viaf/142356070;viaf||http://id.loc.gov/authorities/names/nr2001039005;lcnaf,,,
taxonomy_term--corporate_body,369,369,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Fund,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Fund,,7cdbe927-a194-4452-9264-959c55ce6f4a,,,,,,
taxonomy_term--corporate_body,370,370,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins History of Ideas Club,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins History of Ideas Club,,22e4f1ba-72f0-4205-8b21-3e8758606527,,,,,,
taxonomy_term--corporate_body,371,371,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Hospital,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Hospital,,953741c0-db0d-4fc9-9fb0-20de76f89ed5,http://id.loc.gov/authorities/names/n81070678,http://viaf.org/viaf/156554994,http://viaf.org/viaf/156554994;viaf||http://id.loc.gov/authorities/names/n81070678;lcnaf,,,
taxonomy_term--corporate_body,372,372,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Hospital. Osler Medical Service,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Hospital,Osler Medical Service,03471b41-ebdc-4824-b4c7-fff6e8f30c79,http://id.loc.gov/authorities/names/n2005184660,http://viaf.org/viaf/143280012,http://viaf.org/viaf/143280012;viaf||http://id.loc.gov/authorities/names/n2005184660;lcnaf,,,
taxonomy_term--corporate_body,373,373,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Hospital. School of Nursing,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Hospital,School of Nursing,f1e170fc-8d17-42fa-af06-c1bdc604fac5,http://id.loc.gov/authorities/names/n86804468,http://viaf.org/viaf/136130086,http://viaf.org/viaf/136130086;viaf||http://id.loc.gov/authorities/names/n86804468;lcnaf,,,
taxonomy_term--corporate_body,374,374,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Institute for Policy Studies,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Institute for Policy Studies,,f6b90106-af3f-468f-84f1-adf4b646711f,http://id.loc.gov/authorities/names/n91053214,http://viaf.org/viaf/127977764,http://viaf.org/viaf/127977764;viaf||http://id.loc.gov/authorities/names/n91053214;lcnaf,,,
taxonomy_term--corporate_body,375,375,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Medical Institutions,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Medical Institutions,,136d3048-c3e7-477d-b708-f9e883ab3bdf,http://id.loc.gov/authorities/names/n86141311,http://viaf.org/viaf/143155100,http://viaf.org/viaf/143155100;viaf||http://id.loc.gov/authorities/names/n86141311;lcnaf,,,
taxonomy_term--corporate_body,376,376,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Medicine,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Medicine,,c6599b89-93f7-45b6-bf4b-dbcd2818e4b9,http://id.loc.gov/authorities/names/no2004047258,http://viaf.org/viaf/124687331,http://viaf.org/viaf/124687331;viaf||http://id.loc.gov/authorities/names/no2004047258;lcnaf,,,
taxonomy_term--corporate_body,377,377,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins Philological Association,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins Philological Association,,8fac58d0-7e50-4070-8bbe-eeadb044123a,,http://viaf.org/viaf/148463521,http://viaf.org/viaf/148463521;viaf,,,
taxonomy_term--corporate_body,378,378,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,,63e5c2b5-90c3-4b7d-acb9-ef6713245805,http://id.loc.gov/authorities/names/n79061226,http://viaf.org/viaf/141846012,http://viaf.org/viaf/141846012;viaf||http://id.loc.gov/authorities/names/n79061226;lcnaf,,,
taxonomy_term--corporate_body,379,379,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Applied Physics Laboratory,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Applied Physics Laboratory,097bb7c5-6df6-4607-98eb-53507dd5c2a6,http://id.loc.gov/authorities/names/n79125895,http://viaf.org/viaf/151126521,http://viaf.org/viaf/151126521;viaf||http://id.loc.gov/authorities/names/n79125895;lcnaf,,,
taxonomy_term--corporate_body,380,380,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Atlantic Program,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Atlantic Program,e6910bcd-6d1c-41e9-ba2d-85ef47ccd876,,,,,,
taxonomy_term--corporate_body,381,381,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Barnstormers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Barnstormers,bf419cfd-643e-4b3a-acd8-652690892fa2,,,,,,
taxonomy_term--corporate_body,382,382,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Bologna Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Bologna Center,2185cb86-d489-4054-8e40-c5e4666d5e4a,http://id.loc.gov/authorities/names/n84199716,http://viaf.org/viaf/132578531,http://viaf.org/viaf/132578531;viaf||http://id.loc.gov/authorities/names/n84199716;lcnaf,,,
taxonomy_term--corporate_body,383,383,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Center for Social Organization of Schools,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Center for Social Organization of Schools,5ed6f887-f339-49f8-8a65-4611f0185223,http://id.loc.gov/authorities/names/n82226979,http://viaf.org/viaf/125519476,http://viaf.org/viaf/125519476;viaf||http://id.loc.gov/authorities/names/n82226979;lcnaf,,,
taxonomy_term--corporate_body,384,384,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Center for Talented Youth,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Center for Talented Youth,b457cc79-299f-4624-b569-b45fa97882b4,http://id.loc.gov/authorities/names/no95015266,http://viaf.org/viaf/123451653,http://viaf.org/viaf/123451653;viaf||http://id.loc.gov/authorities/names/no95015266;lcnaf,,,
taxonomy_term--corporate_body,385,385,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Department of Anthropology,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Department of Anthropology,36add96f-f4aa-4b20-8041-76f3a36076a2,,http://viaf.org/viaf/1098145857098122922170,http://viaf.org/viaf/1098145857098122922170;viaf,,,
taxonomy_term--corporate_body,386,386,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Department of Earth and Planetary Sciences,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Department of Earth and Planetary Sciences,b6505e4f-0506-4d14-9192-8e6a2332e869,http://id.loc.gov/authorities/names/n84134818,http://viaf.org/viaf/132575413,http://viaf.org/viaf/132575413;viaf||http://id.loc.gov/authorities/names/n84134818;lcnaf,,,
taxonomy_term--corporate_body,387,387,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Department of History,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Department of History,1f2d9f8e-c366-4073-8d42-0ff7ef6c02c3,http://id.loc.gov/authorities/names/n86007797,http://viaf.org/viaf/136122686,http://id.loc.gov/authorities/names/n86007797;lcnaf||http://viaf.org/viaf/136122686;viaf,,,
taxonomy_term--corporate_body,388,388,en,2021-10-08T20:33:47+00:00,True,"Johns Hopkins University. Department of Writing, Speech, and Drama",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,"Department of Writing, Speech, and Drama",3e5b0a31-7a76-4c26-8cbe-97d323a2513f,,,,,,
taxonomy_term--corporate_body,389,389,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Evening College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Evening College,486ac0b2-a29c-42f4-9d8b-5ca596077389,http://id.loc.gov/authorities/names/n84081729,http://viaf.org/viaf/127890897,http://viaf.org/viaf/127890897;viaf||http://id.loc.gov/authorities/names/n84081729;lcnaf,,,
taxonomy_term--corporate_body,390,390,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Evening College and Summer Session,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Evening College and Summer Session,7b0d9230-a6a3-4064-b7e1-dbe34ce6defb,,,,,,
taxonomy_term--corporate_body,391,391,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Evergreen Society,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Evergreen Society,c71a2139-9b21-4207-a5a4-18841f55ed3a,,,,,,
taxonomy_term--corporate_body,392,392,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Glee Club,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Glee Club,c42288d0-71ed-485a-85ac-22a072f2ea76,,,,,,
taxonomy_term--corporate_body,393,393,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Health Associate Program,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Health Associate Program,5bad4bbd-c3d3-490d-8f54-c1df45b37c82,http://id.loc.gov/authorities/names/n81083239,http://viaf.org/viaf/148934060,http://viaf.org/viaf/148934060;viaf||http://id.loc.gov/authorities/names/n81083239;lcnaf,,,
taxonomy_term--corporate_body,394,394,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Humanities Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Humanities Center,b618c8ac-0fe1-4a40-aa57-74dd5d3f3362,http://id.loc.gov/authorities/names/n90606510,http://viaf.org/viaf/125615891,http://viaf.org/viaf/125615891;viaf||http://id.loc.gov/authorities/names/n90606510;lcnaf,,,
taxonomy_term--corporate_body,395,395,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Institute of the History of Medicine,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Institute of the History of Medicine,bb9f169e-8a0f-47a2-be28-da13c9110926,http://id.loc.gov/authorities/names/n79102771,http://viaf.org/viaf/158900433,http://viaf.org/viaf/158900433;viaf||http://id.loc.gov/authorities/names/n79102771;lcnaf,,,
taxonomy_term--corporate_body,396,396,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. McCoy College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,McCoy College,572c04b0-fcce-4c75-9e14-b2adcedd3ee3,,,,,,
taxonomy_term--corporate_body,397,397,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Odyssey,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Odyssey,6157e12a-a3b6-4ace-9b56-5882c64b73d5,,,,,,
taxonomy_term--corporate_body,398,398,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Peabody Institute,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Peabody Institute,34f7bb79-c588-4f55-a370-d6db66a4d9ce,http://id.loc.gov/authorities/names/n85129669,http://viaf.org/viaf/139619418,http://viaf.org/viaf/139619418;viaf||http://id.loc.gov/authorities/names/n85129669;lcnaf,,,
taxonomy_term--corporate_body,399,399,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Press,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Press,2dba65ac-d660-4e2d-bea2-5d909be8d08a,http://id.loc.gov/authorities/names/no96037631,http://viaf.org/viaf/157408888,http://viaf.org/viaf/157408888;viaf||http://id.loc.gov/authorities/names/no96037631;lcnaf,,,
taxonomy_term--corporate_body,400,400,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. School of Advanced International Studies,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,School of Advanced International Studies,347ea0f5-6665-43d4-abad-77eb3c9e15f2,http://id.loc.gov/authorities/names/n83178168,http://viaf.org/viaf/141934613,http://viaf.org/viaf/141934613;viaf||http://id.loc.gov/authorities/names/n83178168;lcnaf,,,
taxonomy_term--corporate_body,401,401,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. School of Continuing Studies,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,School of Continuing Studies,a9f1b6af-e220-4b26-a453-cb3bec9363ae,http://id.loc.gov/authorities/names/n86007796,http://viaf.org/viaf/134948218,http://viaf.org/viaf/134948218;viaf||http://id.loc.gov/authorities/names/n86007796;lcnaf,,,
taxonomy_term--corporate_body,402,402,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. School of Education,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,School of Education,f0000229-4883-415b-affb-94498a761c13,http://id.loc.gov/authorities/names/no2014053157,http://viaf.org/viaf/308241783,http://viaf.org/viaf/308241783;viaf||http://id.loc.gov/authorities/names/no2014053157;lcnaf,,,
taxonomy_term--corporate_body,403,403,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. School of Engineering,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,School of Engineering,3dea18a4-874e-4192-8333-3fd51243aedc,http://id.loc.gov/authorities/names/n83168720,http://viaf.org/viaf/140260150,http://viaf.org/viaf/140260150;viaf||http://id.loc.gov/authorities/names/n83168720;lcnaf,,,
taxonomy_term--corporate_body,404,404,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. School of Hygiene and Public Health,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,School of Hygiene and Public Health,c6d5e342-0f0f-4045-aad9-87d793822102,http://id.loc.gov/authorities/names/n80013549,http://viaf.org/viaf/151152313,http://viaf.org/viaf/151152313;viaf||http://id.loc.gov/authorities/names/n80013549;lcnaf,,,
taxonomy_term--corporate_body,405,405,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. School of Medicine,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,School of Medicine,107997ff-1c14-4dc4-aae9-022a273c9b4d,http://id.loc.gov/authorities/names/n81070677,http://viaf.org/viaf/124344829,http://viaf.org/viaf/124344829;viaf||http://id.loc.gov/authorities/names/n81070677;lcnaf,,,
